country_code,country_name,region,income_group,year,u5_mort,is_outlier,life_exp,gdp
LVA,Latvia,Europe & Central Asia,High income,2020,3.6,False,75.18536585,14900.7295718866
LVA,Latvia,Europe & Central Asia,High income,2021,3.3,False,72.9804878,16070.1680032322
LVA,Latvia,Europe & Central Asia,High income,2022,3.0,False,74.27804878,16421.3748596
LVA,Latvia,Europe & Central Asia,High income,2023,2.8,False,75.42682927,16229.3844520245
MAR,Morocco,Middle East & North Africa,Lower middle income,2015,23.1,False,72.894,3146.24780273438
MAR,Morocco,Middle East & North Africa,Lower middle income,2016,21.9,False,73.228,3124.42504882813
MAR,Morocco,Middle East & North Africa,Lower middle income,2017,20.8,False,73.608,3242.64428710938
MAR,Morocco,Middle East & North Africa,Lower middle income,2018,19.9,False,73.946,3304.7119140625
MAR,Morocco,Middle East & North Africa,Lower middle income,2019,19.1,False,74.245,3364.73950195313
MAR,Morocco,Middle East & North Africa,Lower middle income,2020,18.3,False,73.133,3090.89428710938
MAR,Morocco,Middle East & North Africa,Lower middle income,2021,17.6,False,73.385,3309.130859375
MAR,Morocco,Middle East & North Africa,Lower middle income,2022,17.0,False,75.161,3334.91162109375
MAR,Morocco,Middle East & North Africa,Lower middle income,2023,16.3,False,75.313,3421.21704101563
MCO,Monaco,Europe & Central Asia,High income,2015,3.5,False,85.323,170437.101188261
MCO,Monaco,Europe & Central Asia,High income,2016,3.4,False,85.63,173120.189785092
MCO,Monaco,Europe & Central Asia,High income,2017,3.3,False,85.878,165781.779121526
MCO,Monaco,Europe & Central Asia,High income,2018,3.2,False,86.084,173041.761057866
MCO,Monaco,Europe & Central Asia,High income,2019,3.1,False,86.151,185582.7556905
MCO,Monaco,Europe & Central Asia,High income,2020,3.0,False,86.089,161262.925884403
MCO,Monaco,Europe & Central Asia,High income,2021,2.9,False,85.113,194674.777609089
MCO,Monaco,Europe & Central Asia,High income,2022,2.8,False,85.746,214359.605825981
MCO,Monaco,Europe & Central Asia,High income,2023,2.7,False,86.372,225884.183303985
MDA,Moldova,Europe & Central Asia,Upper middle income,2015,15.6,False,70.118,2749.55137054338
MDA,Moldova,Europe & Central Asia,Upper middle income,2016,15.5,False,70.179,2910.95486872376
MDA,Moldova,Europe & Central Asia,Upper middle income,2017,15.4,False,70.375,3085.33305844263
MDA,Moldova,Europe & Central Asia,Upper middle income,2018,15.4,False,70.236,3267.9961042872
MDA,Moldova,Europe & Central Asia,Upper middle income,2019,15.5,False,70.181,3438.67732670712
MDA,Moldova,Europe & Central Asia,Upper middle income,2020,15.6,False,69.914,3188.91691602699
MDA,Moldova,Europe & Central Asia,Upper middle income,2021,15.8,False,68.991,3688.16729442144
MDA,Moldova,Europe & Central Asia,Upper middle income,2022,16.0,False,71.546,3611.95484733286
MDA,Moldova,Europe & Central Asia,Upper middle income,2023,16.2,False,71.198,3760.7000642059
MDG,Madagascar,Sub-Saharan Africa,Low income,2015,65.3,False,63.362,445.320069480568
MDG,Madagascar,Sub-Saharan Africa,Low income,2016,64.9,False,63.431,451.15659433146
MDG,Madagascar,Sub-Saharan Africa,Low income,2017,64.9,False,63.433,456.851859574031
MDG,Madagascar,Sub-Saharan Africa,Low income,2018,64.9,False,63.491,459.330367799543
MDG,Madagascar,Sub-Saharan Africa,Low income,2019,65.0,False,63.504,467.27741349648
MDG,Madagascar,Sub-Saharan Africa,Low income,2020,65.1,False,62.706,422.924255422319
MDG,Madagascar,Sub-Saharan Africa,Low income,2021,65.0,False,62.516,431.599103077746
MDG,Madagascar,Sub-Saharan Africa,Low income,2022,64.5,False,63.068,438.516263353189
MDG,Madagascar,Sub-Saharan Africa,Low income,2023,63.6,False,63.632,445.834551910581
MDV,Maldives,South Asia,Upper middle income,2015,9.9,False,78.607,9644.90655028145
MDV,Maldives,South Asia,Upper middle income,2016,9.2,False,78.913,9909.07669723415
MDV,Maldives,South Asia,Upper middle income,2017,8.6,False,79.228,10263.2991147672
MDV,Maldives,South Asia,Upper middle income,2018,8.0,False,79.433,10793.8941325367
MDV,Maldives,South Asia,Upper middle income,2019,7.4,False,79.707,11194.9253748064
MDV,Maldives,South Asia,Upper middle income,2020,6.9,False,78.713,7295.60220956454
MDV,Maldives,South Asia,Upper middle income,2021,6.4,False,78.052,9759.2219360708
MDV,Maldives,South Asia,Upper middle income,2022,6.0,False,80.76,10939.9963271738
MDV,Maldives,South Asia,Upper middle income,2023,5.7,False,81.041,11439.5364342871
MEX,Mexico,Latin America & Caribbean,Upper middle income,2015,16.6,False,74.431,10021.2386118827
MEX,Mexico,Latin America & Caribbean,Upper middle income,2016,16.2,False,74.376,10100.5021214015
MEX,Mexico,Latin America & Caribbean,Upper middle income,2017,15.8,False,74.261,10193.7727193457
MEX,Mexico,Latin America & Caribbean,Upper middle income,2018,15.4,False,74.301,10296.8690928534
MEX,Mexico,Latin America & Caribbean,Upper middle income,2019,15.0,False,74.53,10159.4448364319
MEX,Mexico,Latin America & Caribbean,Upper middle income,2020,14.6,False,70.449,9234.64362317923
MEX,Mexico,Latin America & Caribbean,Upper middle income,2021,14.2,False,69.75,9728.05680032556
MEX,Mexico,Latin America & Caribbean,Upper middle income,2022,13.8,False,73.973,10013.2479236143
MEX,Mexico,Latin America & Caribbean,Upper middle income,2023,13.4,False,75.069,10259.1766616403
MHL,Marshall Islands,East Asia & Pacific,Upper middle income,2015,35.2,False,65.292,3764.34426229508
MHL,Marshall Islands,East Asia & Pacific,Upper middle income,2016,34.2,False,65.477,3946.8444109078
MHL,Marshall Islands,East Asia & Pacific,Upper middle income,2017,33.2,False,65.673,4190.93468589482
MHL,Marshall Islands,East Asia & Pacific,Upper middle income,2018,32.2,False,65.87,4542.34293916308
MHL,Marshall Islands,East Asia & Pacific,Upper middle income,2019,31.2,False,66.047,5162.81500670348
MHL,Marshall Islands,East Asia & Pacific,Upper middle income,2020,30.3,False,65.387,5172.57528216176
MHL,Marshall Islands,East Asia & Pacific,Upper middle income,2021,29.4,False,65.421,5455.31642282232
MHL,Marshall Islands,East Asia & Pacific,Upper middle income,2022,28.5,False,66.725,5591.46421459004
MHL,Marshall Islands,East Asia & Pacific,Upper middle income,2023,27.6,False,66.945,5482.44553639985
MKD,North Macedonia,Europe & Central Asia,Upper middle income,2015,11.1,False,75.40243902,5262.68671928674
MKD,North Macedonia,Europe & Central Asia,Upper middle income,2016,10.6,False,75.4,5429.94678358359
MKD,North Macedonia,Europe & Central Asia,Upper middle income,2017,9.6,False,75.95365854,5510.81862920922
MKD,North Macedonia,Europe & Central Asia,Upper middle income,2018,8.4,False,76.64878049,5698.39334484489
MKD,North Macedonia,Europe & Central Asia,Upper middle income,2019,7.1,False,76.60243902,5961.58475399191
MKD,North Macedonia,Europe & Central Asia,Upper middle income,2020,6.0,False,74.39512195,5743.72649424581
MKD,North Macedonia,Europe & Central Asia,Upper middle income,2021,5.1,False,73.24634146,6064.92315120022
MKD,North Macedonia,Europe & Central Asia,Upper middle income,2022,4.2,False,74.42487805,6250.62720952063
MKD,North Macedonia,Europe & Central Asia,Upper middle income,2023,3.4,False,75.31609756,6423.99221393369
MLI,Mali,Sub-Saharan Africa,Low income,2015,109.7,False,57.852,838.11986940103
MLI,Mali,Sub-Saharan Africa,Low income,2016,105.1,False,58.286,860.75307554569
MLI,Mali,Sub-Saharan Africa,Low income,2017,100.6,False,58.562,878.561348377434
MLI,Mali,Sub-Saharan Africa,Low income,2018,96.2,False,58.873,892.978322791418
MLI,Mali,Sub-Saharan Africa,Low income,2019,91.9,False,59.217,909.751069703313
MLI,Mali,Sub-Saharan Africa,Low income,2020,87.6,False,58.858,872.389426814294
MLI,Mali,Sub-Saharan Africa,Low income,2021,83.6,False,59.116,872.332509419855
MLI,Mali,Sub-Saharan Africa,Low income,2022,79.7,False,60.035,877.817842432934
MLI,Mali,Sub-Saharan Africa,Low income,2023,76.2,False,60.439,892.360907760383
MLT,Malta,Middle East & North Africa,High income,2015,6.6,False,81.79756098,25529.6813337717
MLT,Malta,Middle East & North Africa,High income,2016,6.5,False,82.35365854,25969.5120352027
MLT,Malta,Middle East & North Africa,High income,2017,6.4,False,82.19512195,28546.6597365912
MLT,Malta,Middle East & North Africa,High income,2018,6.3,False,82.24878049,29536.8052374716
MLT,Malta,Middle East & North Africa,High income,2019,6.1,False,82.65853659,29522.661886008
MLT,Malta,Middle East & North Africa,High income,2020,6.0,False,82.09756098,27861.8202844538
MLT,Malta,Middle East & North Africa,High income,2021,5.8,False,82.25853659,31436.3493030938
MLT,Malta,Middle East & North Africa,High income,2022,5.6,False,82.29756098,31430.6187070236
MLT,Malta,Middle East & North Africa,High income,2023,5.5,False,83.35609756,33408.2005015872
MMR,Myanmar,East Asia & Pacific,Lower middle income,2015,50.5,False,65.288,1166.73305547935
MMR,Myanmar,East Asia & Pacific,Lower middle income,2016,48.7,False,65.64,1225.37913972668
MMR,Myanmar,East Asia & Pacific,Lower middle income,2017,46.8,False,65.909,1290.56409027458
MMR,Myanmar,East Asia & Pacific,Lower middle income,2018,45.2,False,66.232,1361.56831265985
MMR,Myanmar,East Asia & Pacific,Lower middle income,2019,43.6,False,66.457,1440.98988238708
MMR,Myanmar,East Asia & Pacific,Lower middle income,2020,42.1,False,66.612,1301.3138635245
MMR,Myanmar,East Asia & Pacific,Lower middle income,2021,40.8,False,65.553,1136.99566055698
MMR,Myanmar,East Asia & Pacific,Lower middle income,2022,39.5,False,66.506,1174.76697947364
MMR,Myanmar,East Asia & Pacific,Lower middle income,2023,38.1,False,66.889,1177.76649647177
MNE,Montenegro,Europe & Central Asia,Upper middle income,2015,4.2,False,76.60243902,6421.00307345999
MNE,Montenegro,Europe & Central Asia,Upper middle income,2016,3.9,False,76.54146341,6634.38508838803
MNE,Montenegro,Europe & Central Asia,Upper middle income,2017,3.6,False,76.68536585,6840.91155440218
MNE,Montenegro,Europe & Central Asia,Upper middle income,2018,3.3,False,77.88536585,7159.47114735985
MNE,Montenegro,Europe & Central Asia,Upper middle income,2019,3.1,False,76.68292683,7470.29588471711
MNE,Montenegro,Europe & Central Asia,Upper middle income,2020,2.9,False,75.93170732,6351.95486320483
MNE,Montenegro,Europe & Central Asia,Upper middle income,2021,2.8,False,73.82439024,7198.30460781272
MNE,Montenegro,Europe & Central Asia,Upper middle income,2022,2.6,False,76.18780488,7773.60323941511
MNE,Montenegro,Europe & Central Asia,Upper middle income,2023,2.5,False,77.58780488,8278.0284985113
MNG,Mongolia,East Asia & Pacific,Upper middle income,2015,19.4,False,70.8102439,3838.92126989984
MNG,Mongolia,East Asia & Pacific,Upper middle income,2016,18.4,False,70.22390244,3817.91962716702
MNG,Mongolia,East Asia & Pacific,Upper middle income,2017,17.4,False,70.54341463,3956.2049437134
MNG,Mongolia,East Asia & Pacific,Upper middle income,2018,16.4,False,70.82707317,4183.85566447661
MNG,Mongolia,East Asia & Pacific,Upper middle income,2019,15.6,False,71.05317073,4337.8167085432
MNG,Mongolia,East Asia & Pacific,Upper middle income,2020,14.8,False,71.34902439,4066.03410882791
MNG,Mongolia,East Asia & Pacific,Upper middle income,2021,14.3,False,71.64512195,4063.53669849245
MNG,Mongolia,East Asia & Pacific,Upper middle income,2022,13.9,False,71.90073171,4205.88554513551
MNG,Mongolia,East Asia & Pacific,Upper middle income,2023,13.6,False,72.12243902,4456.53627552726
MOZ,Mozambique,Sub-Saharan Africa,Low income,2015,75.8,False,58.711,610.563774706589
MOZ,Mozambique,Sub-Saharan Africa,Low income,2016,73.3,False,59.455,620.779714954555
MOZ,Mozambique,Sub-Saharan Africa,Low income,2017,72.0,False,60.148,618.397694360334
MOZ,Mozambique,Sub-Saharan Africa,Low income,2018,70.2,False,60.79,621.153734194787
MOZ,Mozambique,Sub-Saharan Africa,Low income,2019,68.6,False,61.306,617.13932000195
MOZ,Mozambique,Sub-Saharan Africa,Low income,2020,67.6,False,61.39,591.804059985932
MOZ,Mozambique,Sub-Saharan Africa,Low income,2021,65.5,False,60.268,588.215854695416
MOZ,Mozambique,Sub-Saharan Africa,Low income,2022,63.9,False,63.011,596.058889461466
MOZ,Mozambique,Sub-Saharan Africa,Low income,2023,61.7,False,63.611,610.433258850746
MRT,Mauritania,Sub-Saharan Africa,Lower middle income,2015,49.1,False,66.498,1554.94897871782
MRT,Mauritania,Sub-Saharan Africa,Lower middle income,2016,47.7,False,66.823,1528.05152299375
MRT,Mauritania,Sub-Saharan Africa,Lower middle income,2017,46.2,False,67.088,1576.06857825162
MRT,Mauritania,Sub-Saharan Africa,Lower middle income,2018,44.7,False,67.419,1602.90225649072
MRT,Mauritania,Sub-Saharan Africa,Lower middle income,2019,43.4,False,67.64,1605.1352359742
MRT,Mauritania,Sub-Saharan Africa,Lower middle income,2020,42.0,False,66.794,1553.30615586591
MRT,Mauritania,Sub-Saharan Africa,Lower middle income,2021,40.7,False,66.762,1520.3111804259
MRT,Mauritania,Sub-Saharan Africa,Lower middle income,2022,39.4,False,68.281,1576.75624107308
MRT,Mauritania,Sub-Saharan Africa,Lower middle income,2023,38.1,False,68.484,1634.89897144624
MUS,Mauritius,Sub-Saharan Africa,Upper middle income,2015,14.5,False,74.35317073,9630.5437837507
MUS,Mauritius,Sub-Saharan Africa,Upper middle income,2016,14.6,False,74.39487805,9995.65028642071
MUS,Mauritius,Sub-Saharan Africa,Upper middle income,2017,15.0,False,74.51463415,10379.9138706732
MUS,Mauritius,Sub-Saharan Africa,Upper middle income,2018,15.4,False,74.41634146,10789.9241521132
MUS,Mauritius,Sub-Saharan Africa,Upper middle income,2019,15.7,False,74.23585366,11098.3137067341
MUS,Mauritius,Sub-Saharan Africa,Upper middle income,2020,15.8,False,74.17707317,9483.67602630847
MUS,Mauritius,Sub-Saharan Africa,Upper middle income,2021,15.7,False,73.6802439,9804.0031863121
MUS,Mauritius,Sub-Saharan Africa,Upper middle income,2022,15.5,False,73.51463415,10688.4383112722
MUS,Mauritius,Sub-Saharan Africa,Upper middle income,2023,15.4,False,73.41219512,11348.4337725632
MWI,Malawi,Sub-Saharan Africa,Low income,2015,57.4,False,62.324,539.605363240686
MWI,Malawi,Sub-Saharan Africa,Low income,2016,55.8,False,63.163,538.221990810959
MWI,Malawi,Sub-Saharan Africa,Low income,2017,53.8,False,63.914,544.795729220349
MWI,Malawi,Sub-Saharan Africa,Low income,2018,52.0,False,64.464,553.528790902088
MWI,Malawi,Sub-Saharan Africa,Low income,2019,51.3,False,64.995,569.866249371948
MWI,Malawi,Sub-Saharan Africa,Low income,2020,50.4,False,65.216,559.447086086067
MWI,Malawi,Sub-Saharan Africa,Low income,2021,50.0,False,64.782,569.968967322435
MWI,Malawi,Sub-Saharan Africa,Low income,2022,50.1,False,66.037,560.635759714941
MWI,Malawi,Sub-Saharan Africa,Low income,2023,49.6,False,67.353,557.03523965791
MYS,Malaysia,East Asia & Pacific,Upper middle income,2015,8.2,False,75.288,9648.6797937523
MYS,Malaysia,East Asia & Pacific,Upper middle income,2016,8.2,False,75.371,9901.47960179812
MYS,Malaysia,East Asia & Pacific,Upper middle income,2017,8.2,False,75.542,10293.7629205362
MYS,Malaysia,East Asia & Pacific,Upper middle income,2018,8.2,False,75.734,10610.1950240479
MYS,Malaysia,East Asia & Pacific,Upper middle income,2019,8.2,False,75.9,10902.9834855856
MYS,Malaysia,East Asia & Pacific,Upper middle income,2020,8.2,False,76.057,10171.4657842762
MYS,Malaysia,East Asia & Pacific,Upper middle income,2021,8.2,False,73.917,10388.2667120857
MYS,Malaysia,East Asia & Pacific,Upper middle income,2022,8.2,False,75.444,11191.6511756943
MYS,Malaysia,East Asia & Pacific,Upper middle income,2023,8.3,False,76.657,11445.3925275079
NAM,Namibia,Sub-Saharan Africa,Lower middle income,2015,51.8,False,60.008,4774.10650865775
NAM,Namibia,Sub-Saharan Africa,Lower middle income,2016,51.4,False,60.81,4648.62713460213
NAM,Namibia,Sub-Saharan Africa,Lower middle income,2017,49.8,False,61.661,4476.73324402105
NAM,Namibia,Sub-Saharan Africa,Lower middle income,2018,48.5,False,62.579,4400.47537705743
NAM,Namibia,Sub-Saharan Africa,Lower middle income,2019,46.6,False,63.546,4243.09274481966
NAM,Namibia,Sub-Saharan Africa,Lower middle income,2020,44.8,False,64.071,3787.49943973286
NAM,Namibia,Sub-Saharan Africa,Lower middle income,2021,43.2,False,60.85,3809.80753359714
NAM,Namibia,Sub-Saharan Africa,Lower middle income,2022,41.6,False,64.19,3905.55135268164
NAM,Namibia,Sub-Saharan Africa,Lower middle income,2023,41.1,False,67.385,3977.97779909619
NER,Niger,Sub-Saharan Africa,Low income,2015,125.4,False,58.85,485.662574175279
NER,Niger,Sub-Saharan Africa,Low income,2016,124.3,False,59.228,495.017437216008
NER,Niger,Sub-Saharan Africa,Low income,2017,123.1,False,59.524,501.615305462902
NER,Niger,Sub-Saharan Africa,Low income,2018,121.9,False,59.765,519.546993483886
NER,Niger,Sub-Saharan Africa,Low income,2019,120.8,False,60.031,532.186024570389
NER,Niger,Sub-Saharan Africa,Low income,2020,119.5,False,59.89,533.194328910254
NER,Niger,Sub-Saharan Africa,Low income,2021,118.0,False,59.542,523.263179518652
NER,Niger,Sub-Saharan Africa,Low income,2022,116.0,False,60.398,566.797962983866
NER,Niger,Sub-Saharan Africa,Low income,2023,113.5,False,61.183,557.572652727864
NGA,Nigeria,Sub-Saharan Africa,Lower middle income,2015,117.8,False,51.939,2585.73360671797
NGA,Nigeria,Sub-Saharan Africa,Lower middle income,2016,117.4,False,52.189,2481.81490350326
NGA,Nigeria,Sub-Saharan Africa,Lower middle income,2017,117.2,False,52.397,2441.71236404488
NGA,Nigeria,Sub-Saharan Africa,Lower middle income,2018,117.2,False,52.669,2431.77857832568
NGA,Nigeria,Sub-Saharan Africa,Lower middle income,2019,117.4,False,53.009,2431.53528472982
NGA,Nigeria,Sub-Saharan Africa,Lower middle income,2020,117.4,False,53.072,2228.68631422888
NGA,Nigeria,Sub-Saharan Africa,Lower middle income,2021,117.6,False,53.455,2206.66406250067
NGA,Nigeria,Sub-Saharan Africa,Lower middle income,2022,117.5,False,54.079,2254.29080416892
NGA,Nigeria,Sub-Saharan Africa,Lower middle income,2023,116.8,False,54.462,2280.91931156115
NIC,Nicaragua,Latin America & Caribbean,Lower middle income,2015,17.2,False,72.899,2074.45620634731
NIC,Nicaragua,Latin America & Caribbean,Lower middle income,2016,16.1,False,73.18,2140.14405941606
NIC,Nicaragua,Latin America & Caribbean,Lower middle income,2017,15.3,False,73.389,2209.63273423213
NIC,Nicaragua,Latin America & Caribbean,Lower middle income,2018,14.6,False,73.879,2107.3396261623
NIC,Nicaragua,Latin America & Caribbean,Lower middle income,2019,14.3,False,73.764,2019.91518620044
NIC,Nicaragua,Latin America & Caribbean,Lower middle income,2020,14.2,False,70.766,1950.19181218473
NIC,Nicaragua,Latin America & Caribbean,Lower middle income,2021,14.2,False,70.478,2128.30881395452
NIC,Nicaragua,Latin America & Caribbean,Lower middle income,2022,14.3,False,74.463,2175.73899144405
NIC,Nicaragua,Latin America & Caribbean,Lower middle income,2023,13.8,False,74.947,2241.12235476653
NLD,Netherlands,Europe & Central Asia,High income,2015,4.1,False,81.5097561,45793.8135434697
NLD,Netherlands,Europe & Central Asia,High income,2016,4.1,False,81.56097561,46655.0363382039
NLD,Netherlands,Europe & Central Asia,High income,2017,4.0,False,81.76097561,47670.1057253297
NLD,Netherlands,Europe & Central Asia,High income,2018,4.0,False,81.81219512,48463.0299739951
NLD,Netherlands,Europe & Central Asia,High income,2019,4.0,False,82.11219512,49254.0158854264
NLD,Netherlands,Europe & Central Asia,High income,2020,4.0,False,81.35853659,47086.5804192702
NLD,Netherlands,Europe & Central Asia,High income,2021,4.0,False,81.3097561,49780.8440526836
NLD,Netherlands,Europe & Central Asia,High income,2022,4.0,False,81.61463415,51777.5431588864
NLD,Netherlands,Europe & Central Asia,High income,2023,3.9,False,81.86341463,50960.7745021066
NOR,Norway,Europe & Central Asia,High income,2015,2.7,False,82.30487805,74809.9658049898
NOR,Norway,Europe & Central Asia,High income,2016,2.6,False,82.40731707,75017.4944769055
NOR,Norway,Europe & Central Asia,High income,2017,2.5,False,82.6097561,76247.4116445341
NOR,Norway,Europe & Central Asia,High income,2018,2.5,False,82.75853659,76373.6474606092
NOR,Norway,Europe & Central Asia,High income,2019,2.4,False,82.95853659,76712.2871160349
NOR,Norway,Europe & Central Asia,High income,2020,2.4,False,83.2097561,75287.2059527598
NOR,Norway,Europe & Central Asia,High income,2021,2.4,False,83.16341463,77812.7115614383
NOR,Norway,Europe & Central Asia,High income,2022,2.4,False,82.5097561,79620.1635455079
NOR,Norway,Europe & Central Asia,High income,2023,2.4,False,83.01219512,78775.7495154943
NPL,Nepal,South Asia,Lower middle income,2015,37.8,False,67.374,875.543635474862
NPL,Nepal,South Asia,Lower middle income,2016,36.0,False,68.444,875.188943730855
NPL,Nepal,South Asia,Lower middle income,2017,34.2,False,68.74,951.857298563641
NPL,Nepal,South Asia,Lower middle income,2018,32.6,False,69.036,1021.91492204011
NPL,Nepal,South Asia,Lower middle income,2019,31.0,False,69.299,1077.11796498188
NPL,Nepal,South Asia,Lower middle income,2020,29.6,False,69.106,1031.53618783934
NPL,Nepal,South Asia,Lower middle income,2021,28.3,False,68.385,1062.7888430629
NPL,Nepal,South Asia,Lower middle income,2022,27.1,False,70.087,1113.55462341223
NPL,Nepal,South Asia,Lower middle income,2023,26.1,False,70.354,1136.42769313825
NRU,Nauru,East Asia & Pacific,High income,2015,17.5,False,60.897,7747.25584993607
NRU,Nauru,East Asia & Pacific,High income,2016,15.9,False,60.996,7925.5779662048
NRU,Nauru,East Asia & Pacific,High income,2017,14.4,False,61.101,7308.31758516508
NRU,Nauru,East Asia & Pacific,High income,2018,13.1,False,61.238,7149.78109138393
NRU,Nauru,East Asia & Pacific,High income,2019,12.0,False,61.393,7687.19643322519
NRU,Nauru,East Asia & Pacific,High income,2020,10.9,False,61.527,7770.69883784016
NRU,Nauru,East Asia & Pacific,High income,2021,10.0,False,61.331,8325.88214663427
NRU,Nauru,East Asia & Pacific,High income,2022,9.3,False,61.93,8498.6998601243
NRU,Nauru,East Asia & Pacific,High income,2023,8.7,False,62.109,8504.80065666726
NZL,New Zealand,East Asia & Pacific,High income,2015,5.6,False,81.61243902,38665.3723018158
NZL,New Zealand,East Asia & Pacific,High income,2016,5.5,False,81.65853659,39235.3695566636
NZL,New Zealand,East Asia & Pacific,High income,2017,5.4,False,81.85853659,39722.6068434219
NZL,New Zealand,East Asia & Pacific,High income,2018,5.3,False,81.70731707,40371.5456268118
NZL,New Zealand,East Asia & Pacific,High income,2019,5.2,False,82.05609756,40727.8822513384
NZL,New Zealand,East Asia & Pacific,High income,2020,5.1,False,82.25609756,39785.473128643
NZL,New Zealand,East Asia & Pacific,High income,2021,5.0,False,82.20731707,41490.1148198326
NZL,New Zealand,East Asia & Pacific,High income,2022,5.0,False,81.95853659,42965.2749754735
NZL,New Zealand,East Asia & Pacific,High income,2023,4.9,False,81.75853659,42573.2308423434
OMN,Oman,Middle East & North Africa,High income,2015,11.1,False,79.346,18808.3077921839
OMN,Oman,Middle East & North Africa,High income,2016,11.0,False,79.581,18830.6057208608
OMN,Oman,Middle East & North Africa,High income,2017,11.0,False,79.748,18277.945563615
OMN,Oman,Middle East & North Africa,High income,2018,10.9,False,79.864,18269.6769435562
OMN,Oman,Middle East & North Africa,High income,2019,10.8,False,79.946,18089.586668488
OMN,Oman,Middle East & North Africa,High income,2020,10.7,False,77.763,17743.8858800477
OMN,Oman,Middle East & North Africa,High income,2021,10.6,False,75.969,18291.3387983888
OMN,Oman,Middle East & North Africa,High income,2022,10.5,False,77.911,18792.4460565306
OMN,Oman,Middle East & North Africa,High income,2023,10.4,False,80.031,17853.9645119949
PAK,Pakistan,Middle East & North Africa,Lower middle income,2015,74.8,False,65.641,1380.47020838317
PAK,Pakistan,Middle East & North Africa,Lower middle income,2016,72.4,False,65.943,1452.18658269177
PAK,Pakistan,Middle East & North Africa,Lower middle income,2017,70.1,False,66.223,1495.26187528032
PAK,Pakistan,Middle East & North Africa,Lower middle income,2018,67.9,False,66.481,1561.68169819559
PAK,Pakistan,Middle East & North Africa,Lower middle income,2019,65.8,False,66.729,1573.8330826937
PAK,Pakistan,Middle East & North Africa,Lower middle income,2020,63.7,False,65.701,1526.00597486307
PAK,Pakistan,Middle East & North Africa,Lower middle income,2021,61.7,False,65.773,1595.02792175422
PAK,Pakistan,Middle East & North Africa,Lower middle income,2022,59.7,False,67.417,1642.28066974826
PAK,Pakistan,Middle East & North Africa,Lower middle income,2023,57.8,False,67.649,1610.33122837537
PAN,Panama,Latin America & Caribbean,High income,2015,17.1,False,77.583,14082.6548434996
PAN,Panama,Latin America & Caribbean,High income,2016,17.0,False,77.772,14474.124340577
PAN,Panama,Latin America & Caribbean,High income,2017,16.7,False,77.901,15045.545619615
PAN,Panama,Latin America & Caribbean,High income,2018,16.3,False,78.266,15375.6434854475
PAN,Panama,Latin America & Caribbean,High income,2019,15.9,False,78.514,15602.5420714581
PAN,Panama,Latin America & Caribbean,High income,2020,15.5,False,76.33,12647.0826553801
PAN,Panama,Latin America & Caribbean,High income,2021,15.2,False,77.004,14552.9401400295
PAN,Panama,Latin America & Caribbean,High income,2022,15.1,False,79.324,15956.0653932059
PAN,Panama,Latin America & Caribbean,High income,2023,15.1,False,79.594,16877.1508423953
PER,Peru,Latin America & Caribbean,Upper middle income,2015,16.6,False,75.732,6231.71150338894
PER,Peru,Latin America & Caribbean,Upper middle income,2016,16.1,False,75.951,6392.25474941014
PER,Peru,Latin America & Caribbean,Upper middle income,2017,15.7,False,75.958,6457.41940254721
PER,Peru,Latin America & Caribbean,Upper middle income,2018,15.3,False,76.018,6593.14437459526
PER,Peru,Latin America & Caribbean,Upper middle income,2019,14.9,False,76.275,6626.26083494969
PER,Peru,Latin America & Caribbean,Upper middle income,2020,14.5,False,73.832,5831.83024758521
PER,Peru,Latin America & Caribbean,Upper middle income,2021,14.1,False,71.596,6547.84718181776
PER,Peru,Latin America & Caribbean,Upper middle income,2022,13.7,False,76.834,6667.51695632036
PER,Peru,Latin America & Caribbean,Upper middle income,2023,13.3,False,77.74,6568.0002779793
PHL,Philippines,East Asia & Pacific,Lower middle income,2015,27.9,False,69.45,2909.85818010301
PHL,Philippines,East Asia & Pacific,Lower middle income,2016,27.8,False,69.49,3076.3374186759
PHL,Philippines,East Asia & Pacific,Lower middle income,2017,27.8,False,69.966,3247.4503878362
PHL,Philippines,East Asia & Pacific,Lower middle income,2018,27.9,False,69.761,3410.93647976109
PHL,Philippines,East Asia & Pacific,Lower middle income,2019,28.0,False,69.68,3575.88170922922
PHL,Philippines,East Asia & Pacific,Lower middle income,2020,28.0,False,70.097,3198.66690008413
PHL,Philippines,East Asia & Pacific,Lower middle income,2021,27.9,False,66.675,3350.97587587776
PHL,Philippines,East Asia & Pacific,Lower middle income,2022,27.5,False,69.472,3577.70136573244
PHL,Philippines,East Asia & Pacific,Lower middle income,2023,27.0,False,69.833,3744.69763802928
PLW,Palau,East Asia & Pacific,High income,2015,21.3,False,69.07,16154.0532152373
PLW,Palau,East Asia & Pacific,High income,2016,21.9,False,69.046,16343.5615050344
PLW,Palau,East Asia & Pacific,High income,2017,22.5,False,69.019,15841.6183886679
PLW,Palau,East Asia & Pacific,High income,2018,22.9,False,68.989,15642.8069323229
PLW,Palau,East Asia & Pacific,High income,2019,23.0,False,68.982,15600.1871093094
PLW,Palau,East Asia & Pacific,High income,2020,22.9,False,68.689,14532.9898440558
PLW,Palau,East Asia & Pacific,High income,2021,22.7,False,68.563,12612.2906184953
PLW,Palau,East Asia & Pacific,High income,2022,22.4,False,68.922,12820.3765209089
PLW,Palau,East Asia & Pacific,High income,2023,21.9,False,69.269,13128.1314312511
